SimID, NodeID, HashPower, ElectricPower, ElectricityCost, TotalCycles
470,9,2.926638E10,1395.2985,0.15189767,7.472603740147712E17
470,10,2.8540955E10,1392.1074,0.108529635,5.879623595796787E17
470,11,2.7936549E10,1367.5535,0.089455515,3.384103065701765E17
470,12,2.3708746E10,1391.1692,0.027462967,4.045204214758113E17
470,13,2.674229E10,1382.1838,0.09533204,4.4353329523748045E17
470,14,3.0795766E10,1359.7491,0.080788665,6.392788616472474E17
470,15,2.5196147E10,1383.5635,0.12911353,4.5942772292788634E17
470,16,2.545031E10,1373.9275,0.16558714,2.555068056312668E17
470,17,3.071845E10,1398.1971,0.2334097,6.599523772024566E17
470,18,2.8450103E10,1372.121,0.115968876,5.899114408872919E17
470,19,3.050186E10,1378.7441,0.029182233,6.456170869345034E17
470,20,2.3202849E10,1377.7439,0.038651377,2.8006325722800128E17
470,21,2.5292675E10,1341.0142,0.03011714,3.86555692683948E17
470,22,2.7116081E10,1394.2811,0.010464169,6.597861546074849E17
470,23,2.5954318E10,1354.7357,0.05802728,4.758194539268362E17
470,24,3.0491826E10,1370.5923,0.08567855,5.505929482123858E17
470,25,2.7267062E10,1353.0038,0.064767465,6.115054149701222E17
470,26,2.5843354E10,1369.438,0.2278763,4.845760342669824E17
470,27,3.1548373E10,1379.031,0.14084783,4.290979706732728E17
470,28,3.2220473E10,1365.9336,0.13212705,5.660231126830367E17
470,29,2.9861644E10,1394.336,0.047968533,7.742541464581898E17
470,30,8.540028E10,1358.4763,0.11587377,5.0518163761580294E19
471,1,2.8962365E10,1370.5837,0.1294905,3.694421378859827E17
471,2,2.8197855E10,1322.1165,0.060597297,5.978700729725665E17
471,3,3.1825574E10,1368.2227,0.10910104,8.184069808525885E17
471,4,3.4669195E10,1408.0504,0.07707997,3.884408749304709E17
471,5,3.2430916E10,1388.8157,0.112225264,7.366531022529823E17
471,6,2.7734186E10,1364.3915,0.12218723,4.0103796564561306E17
471,7,2.6017485E10,1324.7887,0.20076874,3.873884586814464E17
471,8,2.8213363E10,1431.1204,0.17529765,3.9875976849063936E17
471,9,2.4060097E10,1394.8248,0.103173405,4.47328273742975E17
471,10,2.6990572E10,1376.7976,0.04776407,5.988432920979661E17
471,11,3.2216592E10,1374.3123,0.09491011,7.338821188015227E17
471,12,2.9095346E10,1384.9556,0.21420282,3.9355948024489574E17
471,13,2.67656E10,1379.6597,0.16316059,4.456981877254615E17
471,14,3.0897218E10,1386.29,0.05432185,5.756401585446666E17
471,15,2.637379E10,1331.7484,0.1667817,4.330055649474601E17
471,16,2.5913246E10,1348.4749,0.0778963,5.1124600036429005E17
471,17,2.900736E10,1376.6398,0.11992916,4.755195379584E17
471,18,2.8969165E10,1415.1255,0.07421373,5.988544276445184E17
471,19,3.0262868E10,1406.3745,0.10758373,6.43451913182337E17
471,20,2.6369907E10,1368.6056,0.162368,3.98566688880255E17
471,21,2.563621E10,1354.1865,0.0938157,4.447402388141814E17
471,22,3.3425363E10,1377.059,0.08694919,6.18492186374271E17
471,23,2.5488577E10,1388.0527,0.065425605,4.0231176813113754E17
471,24,2.367418E10,1344.9417,0.120756015,4.968076538221322E17
471,25,2.905203E10,1341.4241,0.15860412,6.743480732787343E17
471,26,2.9681922E10,1406.5574,0.047861367,7.993414031416197E17
471,27,2.778389E10,1363.7877,0.030865237,4.94770056504236E17
471,28,2.3971258E10,1357.5302,0.052980587,4.0898567258814874E17
471,29,2.9422963E10,1371.8333,0.12674697,6.811232557214454E17
471,30,8.868213E10,1378.1492,0.12154186,5.279786122656596E19
472,1,2.9394895E10,1384.6816,0.14754105,3.757410958465106E17
472,2,2.6731287E10,1392.0549,0.09793367,4.5592246097537434E17
472,3,3.3171296E10,1405.8425,0.0879076,1.0022968553564897E18
472,4,2.013277E10,1361.1327,0.0921636,1.4793148534657843E17
472,5,2.7885603E10,1423.8901,0.046383787,4.234297725276365E17
472,6,2.9426717E10,1338.3009,0.108708985,5.908754053115576E17
472,7,3.0321789E10,1404.7834,0.04838848,5.341151585006715E17
472,8,3.2390318E10,1362.2958,0.057600554,6.506352995907891E17
472,9,3.177552E10,1379.2639,0.025811166,7.60011830934743E17
472,10,3.2143976E10,1362.0736,0.08441084,8.601533304987525E17
472,11,2.5211466E10,1404.7927,0.069633126,3.373821034040115E17
